Plan;Identificacion;Nombres;Inicio Vigencia;Fin Vigencia; Suma Asegurada ;Tipo Objeto;Uso Bien;Actividad;Tipo Material;Descripción;Pais;Provincia;Distrito;Corregimiento;Barriada;Edificio
1_17;04-0004-00380;LUIS JARAMILLO;21/6/2026;21/6/2027;48,986.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080324
1_9;111223-1111;Juan Carlos Perez Gomez;21/6/2026;21/6/2027;50,000.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080325
1_9;111223-1111;Juan Carlos Perez Gomez;21/6/2026;21/6/2027;49,855.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080325
1_9;111223-1111;Juan Carlos Perez Gomez;21/6/2026;21/6/2027;49,710.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080326
1_9;111223-1111;Juan Carlos Perez Gomez;21/6/2026;21/6/2027;49,565.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080326
1_9;111223-1111;Juan Carlos Perez Gomez;21/6/2026;21/6/2027;49,421.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080327
1_9;111223-1111;Juan Carlos Perez Gomez;21/6/2026;21/6/2027;49,276.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080327
1_9;111223-1111;Juan Carlos Perez Gomez;21/6/2026;21/6/2027;49,131.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080328
1_9;111223-1111;Juan Carlos Perez Gomez;21/6/2026;21/6/2027;48,986.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080328
1_9;111223-1111;Juan Carlos Perez Gomez;28/6/2026;28/6/2027;48,842.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080329
1_10;111223-1111;Juan Carlos Perez Gomez;28/6/2026;28/6/2027;48,697.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080329
1_10;111223-1111;Juan Carlos Perez Gomez;28/6/2026;28/6/2027;48,552.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080330
1_10;111223-1111;Juan Carlos Perez Gomez;28/6/2026;28/6/2027;48,407.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080330
1_10;111223-1111;Juan Carlos Perez Gomez;28/6/2026;28/6/2027;48,263.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080331
1_10;111223-1111;Juan Carlos Perez Gomez;28/6/2026;28/6/2027;48,118.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080331
1_10;111223-1111;Juan Carlos Perez Gomez;28/6/2026;28/6/2027;47,973.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080332
1_10;111223-1111;Juan Carlos Perez Gomez;28/6/2026;28/6/2027;47,828.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080332
1_10;111223-1111;Juan Carlos Perez Gomez;28/6/2026;28/6/2027;47,684.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080333
1_10;111223-1111;Juan Carlos Perez Gomez;28/6/2026;28/6/2027;47,539.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080333
1_10;111223-1111;Juan Carlos Perez Gomez;28/6/2026;28/6/2027;47,394.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080334
1_10;111223-1111;Juan Carlos Perez Gomez;28/6/2026;28/6/2027;47,249.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080334
1_10;111223-1111;Juan Carlos Perez Gomez;28/6/2026;28/6/2027;47,105.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080335
1_10;111223-1111;Juan Carlos Perez Gomez;28/6/2026;28/6/2027;46,960.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080335
1_17;111223-1111;Juan Carlos Perez Gomez;28/6/2026;28/6/2027;46,815.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080336
1_17;111223-1111;Juan Carlos Perez Gomez;28/6/2026;28/6/2027;46,670.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080336
1_17;111223-1111;Juan Carlos Perez Gomez;28/6/2026;28/6/2027;46,526.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080337
1_17;111223-1111;Juan Carlos Perez Gomez;28/6/2026;28/6/2027;46,381.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080337
1_17;111223-1111;Juan Carlos Perez Gomez;28/6/2026;28/6/2027;46,236.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080338
1_17;111223-1111;Juan Carlos Perez Gomez;28/6/2026;28/6/2027;46,091.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080338
1_17;111223-1112;Juan Carlos Perez Gomez;1/7/2026;1/7/2027;50,000.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080339
1_17;04-0004-00380;LUIS JARAMILLO;1/7/2026;1/7/2027;49,855.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080339
1_17;04-0004-00380;LUIS JARAMILLO;1/7/2026;1/7/2027;49,710.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080340
1_17;04-0004-00380;LUIS JARAMILLO;1/7/2026;1/7/2027;49,565.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080340
1_17;04-0004-00380;LUIS JARAMILLO;1/7/2026;1/7/2027;49,421.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080341
1_17;04-0004-00380;LUIS JARAMILLO;1/7/2026;1/7/2027;49,276.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080341
1_17;04-0004-00380;LUIS JARAMILLO;1/7/2026;1/7/2027;49,131.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080342
1_17;04-0004-00380;LUIS JARAMILLO;1/7/2026;1/7/2027;48,986.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080342
1_9;111223-1111;Juan Carlos Perez Gomez;1/7/2026;1/7/2027;50,000.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080343
1_9;111223-1111;Juan Carlos Perez Gomez;1/7/2026;1/7/2027;49,855.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080343
1_9;111223-1111;Juan Carlos Perez Gomez;1/7/2026;1/7/2027;49,710.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080344
1_9;111223-1111;Juan Carlos Perez Gomez;1/7/2026;1/7/2027;49,565.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080344
1_9;111223-1111;Juan Carlos Perez Gomez;1/7/2026;1/7/2027;49,421.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080345
1_9;111223-1111;Juan Carlos Perez Gomez;1/7/2026;1/7/2027;49,276.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080345
1_9;111223-1111;Juan Carlos Perez Gomez;1/7/2026;1/7/2027;49,131.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080346
1_9;111223-1111;Juan Carlos Perez Gomez;1/7/2026;1/7/2027;48,986.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080346
1_9;111223-1111;Juan Carlos Perez Gomez;1/7/2026;1/7/2027;48,842.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080347
1_10;111223-1111;Juan Carlos Perez Gomez;1/7/2026;1/7/2027;48,697.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080347
1_10;111223-1111;Juan Carlos Perez Gomez;1/7/2026;1/7/2027;48,552.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080348
1_10;111223-1111;Juan Carlos Perez Gomez;1/7/2026;1/7/2027;48,407.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080348
1_10;111223-1111;Juan Carlos Perez Gomez;7/7/2026;7/7/2027;48,263.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080349
1_10;111223-1111;Juan Carlos Perez Gomez;7/7/2026;7/7/2027;48,118.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080349
1_10;111223-1111;Juan Carlos Perez Gomez;7/7/2026;7/7/2027;47,973.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080350
1_10;111223-1111;Juan Carlos Perez Gomez;7/7/2026;7/7/2027;47,828.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080350
1_10;111223-1111;Juan Carlos Perez Gomez;7/7/2026;7/7/2027;47,684.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080351
1_10;111223-1111;Juan Carlos Perez Gomez;7/7/2026;7/7/2027;47,539.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080351
1_10;111223-1111;Juan Carlos Perez Gomez;7/7/2026;7/7/2027;47,394.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080352
1_10;111223-1111;Juan Carlos Perez Gomez;7/7/2026;7/7/2027;47,249.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080352
1_10;111223-1111;Juan Carlos Perez Gomez;7/7/2026;7/7/2027;47,105.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080353
1_10;111223-1111;Juan Carlos Perez Gomez;7/7/2026;7/7/2027;46,960.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080353
1_17;111223-1111;Juan Carlos Perez Gomez;7/7/2026;7/7/2027;46,815.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080354
1_17;111223-1111;Juan Carlos Perez Gomez;7/7/2026;7/7/2027;46,670.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080354
1_17;111223-1111;Juan Carlos Perez Gomez;7/7/2026;7/7/2027;46,526.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080355
1_17;111223-1111;Juan Carlos Perez Gomez;7/7/2026;7/7/2027;46,381.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080355
1_17;111223-1111;Juan Carlos Perez Gomez;7/7/2026;7/7/2027;46,236.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080356
1_17;111223-1111;Juan Carlos Perez Gomez;7/7/2026;7/7/2027;46,091.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080356
1_17;111223-1112;Juan Carlos Perez Gomez;7/7/2026;7/7/2027;50,000.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080357
1_17;04-0004-00380;LUIS JARAMILLO;7/7/2026;7/7/2027;49,855.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080357
1_17;04-0004-00380;LUIS JARAMILLO;7/7/2026;7/7/2027;49,710.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080358
1_17;04-0004-00380;LUIS JARAMILLO;7/7/2026;7/7/2027;49,565.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080358
1_17;04-0004-00380;LUIS JARAMILLO;14/7/2026;14/7/2027;49,421.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080359
1_17;04-0004-00380;LUIS JARAMILLO;14/7/2026;14/7/2027;49,276.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080359
1_17;04-0004-00380;LUIS JARAMILLO;14/7/2026;14/7/2027;49,131.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080360
1_17;04-0004-00380;LUIS JARAMILLO;14/7/2026;14/7/2027;48,986.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080360
1_9;111223-1111;Juan Carlos Perez Gomez;14/7/2026;14/7/2027;50,000.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080361
1_9;111223-1111;Juan Carlos Perez Gomez;14/7/2026;14/7/2027;49,855.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080361
1_9;111223-1111;Juan Carlos Perez Gomez;14/7/2026;14/7/2027;49,710.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080362
1_9;111223-1111;Juan Carlos Perez Gomez;14/7/2026;14/7/2027;49,565.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080362
1_9;111223-1111;Juan Carlos Perez Gomez;14/7/2026;14/7/2027;49,421.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080363
1_9;111223-1111;Juan Carlos Perez Gomez;14/7/2026;14/7/2027;49,276.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080363
1_9;111223-1111;Juan Carlos Perez Gomez;14/7/2026;14/7/2027;49,131.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080365
1_9;111223-1111;Juan Carlos Perez Gomez;14/7/2026;14/7/2027;48,986.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080365
1_9;111223-1111;Juan Carlos Perez Gomez;14/7/2026;14/7/2027;48,842.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080366
1_10;111223-1111;Juan Carlos Perez Gomez;14/7/2026;14/7/2027;48,697.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080366
1_10;111223-1111;Juan Carlos Perez Gomez;14/7/2026;14/7/2027;48,552.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080790
1_10;111223-1111;Juan Carlos Perez Gomez;14/7/2026;14/7/2027;48,407.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080790
1_10;111223-1111;Juan Carlos Perez Gomez;14/7/2026;14/7/2027;48,263.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080791
1_10;111223-1111;Juan Carlos Perez Gomez;14/7/2026;14/7/2027;48,118.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080791
1_10;111223-1111;Juan Carlos Perez Gomez;14/7/2026;14/7/2027;47,973.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080806
1_10;111223-1111;Juan Carlos Perez Gomez;14/7/2026;14/7/2027;47,828.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080806
1_10;111223-1111;Juan Carlos Perez Gomez;21/7/2026;21/7/2027;47,684.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080807
1_10;111223-1111;Juan Carlos Perez Gomez;21/7/2026;21/7/2027;47,539.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080807
1_10;111223-1111;Juan Carlos Perez Gomez;21/7/2026;21/7/2027;47,394.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080808
1_10;111223-1111;Juan Carlos Perez Gomez;21/7/2026;21/7/2027;47,249.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080808
1_10;111223-1111;Juan Carlos Perez Gomez;21/7/2026;21/7/2027;47,105.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080809
1_10;111223-1111;Juan Carlos Perez Gomez;21/7/2026;21/7/2027;46,960.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080809
1_17;111223-1111;Juan Carlos Perez Gomez;21/7/2026;21/7/2027;46,815.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080810
1_17;111223-1111;Juan Carlos Perez Gomez;21/7/2026;21/7/2027;46,670.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080810
1_17;111223-1111;Juan Carlos Perez Gomez;21/7/2026;21/7/2027;46,526.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080811
1_17;111223-1111;Juan Carlos Perez Gomez;21/7/2026;21/7/2027;46,381.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080811
1_17;111223-1111;Juan Carlos Perez Gomez;21/7/2026;21/7/2027;46,236.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080812
1_17;111223-1111;Juan Carlos Perez Gomez;21/7/2026;21/7/2027;46,091.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080812
1_17;111223-1112;Juan Carlos Perez Gomez;21/7/2026;21/7/2027;50,000.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080813
1_17;04-0004-00380;LUIS JARAMILLO;21/7/2026;21/7/2027;49,855.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080813
1_17;04-0004-00380;LUIS JARAMILLO;21/7/2026;21/7/2027;49,710.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080814
1_17;04-0004-00380;LUIS JARAMILLO;21/7/2026;21/7/2027;49,565.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080814
1_17;04-0004-00380;LUIS JARAMILLO;21/7/2026;21/7/2027;49,421.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080815
1_17;04-0004-00380;LUIS JARAMILLO;21/7/2026;21/7/2027;49,276.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080815
1_17;04-0004-00380;LUIS JARAMILLO;21/7/2026;21/7/2027;49,131.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080816
1_17;04-0004-00380;LUIS JARAMILLO;21/7/2026;21/7/2027;48,986.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080816
1_9;111223-1111;Juan Carlos Perez Gomez;28/7/2026;28/7/2027;50,000.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080817
1_9;111223-1111;Juan Carlos Perez Gomez;28/7/2026;28/7/2027;49,855.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080817
1_9;111223-1111;Juan Carlos Perez Gomez;28/7/2026;28/7/2027;49,710.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080818
1_9;111223-1111;Juan Carlos Perez Gomez;28/7/2026;28/7/2027;49,565.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080818
1_9;111223-1111;Juan Carlos Perez Gomez;28/7/2026;28/7/2027;49,421.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080819
1_9;111223-1111;Juan Carlos Perez Gomez;28/7/2026;28/7/2027;49,276.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080819
1_9;111223-1111;Juan Carlos Perez Gomez;28/7/2026;28/7/2027;49,131.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080820
1_9;111223-1111;Juan Carlos Perez Gomez;28/7/2026;28/7/2027;48,986.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080820
1_9;111223-1111;Juan Carlos Perez Gomez;28/7/2026;28/7/2027;48,842.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080821
1_10;111223-1111;Juan Carlos Perez Gomez;28/7/2026;28/7/2027;48,697.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080821
1_10;111223-1111;Juan Carlos Perez Gomez;28/7/2026;28/7/2027;48,552.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080822
1_10;111223-1111;Juan Carlos Perez Gomez;28/7/2026;28/7/2027;48,407.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080822
1_10;111223-1111;Juan Carlos Perez Gomez;28/7/2026;28/7/2027;48,263.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080823
1_10;111223-1111;Juan Carlos Perez Gomez;28/7/2026;28/7/2027;48,118.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080823
1_10;111223-1111;Juan Carlos Perez Gomez;28/7/2026;28/7/2027;47,973.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080824
1_10;111223-1111;Juan Carlos Perez Gomez;28/7/2026;28/7/2027;47,828.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080824
1_10;111223-1111;Juan Carlos Perez Gomez;28/7/2026;28/7/2027;47,684.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080825
1_10;111223-1111;Juan Carlos Perez Gomez;28/7/2026;28/7/2027;47,539.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080825
1_10;111223-1111;Juan Carlos Perez Gomez;28/7/2026;28/7/2027;47,394.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080826
1_10;111223-1111;Juan Carlos Perez Gomez;28/7/2026;28/7/2027;47,249.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080826
1_10;111223-1111;Juan Carlos Perez Gomez;1/8/2026;1/8/2027;47,105.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80803;0;8080827
